,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Trujet,Vistara,Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Total_Stops,Price,Day_of_Journey,Month_of_Journey,Dep_hr,Dep_min,Arrival_hr,Arrival_min,duration_hr,duration_min
222,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,4995,18,3,7,10,8,35,1,25
223,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,14323,9,5,10,0,19,15,9,15
224,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,13014,9,6,5,30,4,25,22,55
225,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,13591,6,6,14,25,19,15,28,50
226,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,18799,3,3,5,25,18,50,37,25
227,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,3943,27,4,23,30,2,20,2,50
228,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0,1965,21,5,5,45,7,15,1,30
229,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,4995,27,5,10,20,11,50,1,30
230,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,14641,24,3,16,50,18,30,25,40
231,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,4460,12,4,20,45,23,20,2,35
232,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,10191,18,5,13,0,19,15,6,15
233,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,13843,9,3,2,15,19,45,17,30
234,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,6349,1,5,21,50,3,35,5,45
235,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,4409,1,5,10,20,12,55,2,35
236,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,17024,6,3,18,15,19,45,25,30
237,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,13727,18,5,7,5,21,0,13,55
238,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,8855,15,3,18,25,21,20,2,55
239,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,12524,24,6,8,45,19,0,10,15
240,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,13555,18,3,11,40,20,20,8,40
241,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,10844,6,6,6,30,12,0,5,30
242,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,13587,9,6,9,0,21,0,12,00
243,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0,3543,12,6,9,45,12,0,2,15
244,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0,4842,18,3,7,5,9,20,2,15
245,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,3943,24,4,23,30,2,20,2,50
246,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,10577,9,6,19,15,4,25,9,10
247,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,6979,15,5,10,35,21,0,10,25
248,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0,11982,27,6,17,45,20,5,2,20
249,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,1,5264,6,6,8,45,13,15,4,30
250,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,0,8001,3,3,6,0,9,10,3,10
251,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,10651,1,6,19,45,19,15,23,30
252,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,10844,24,5,16,30,19,50,27,20
253,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,6601,27,3,9,45,22,20,12,35
254,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,6587,21,3,19,0,19,15,24,15
255,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0,3173,21,3,13,10,14,30,1,20
256,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,5228,9,5,10,0,12,45,2,45
257,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,5769,21,6,7,10,10,10,3,00
258,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,14714,6,6,8,0,19,0,11,00
259,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,13014,3,6,5,30,19,0,13,30
260,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,3359,3,6,22,10,1,0,2,50
261,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,6722,3,3,20,55,23,50,2,55
262,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,4462,18,3,9,35,12,20,2,45
263,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,6171,9,3,4,55,16,10,11,15
264,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,12303,21,5,5,50,20,25,14,35
265,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,7695,21,3,11,40,1,35,13,55
266,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,5684,24,6,11,25,1,30,14,5
267,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,8366,12,6,16,50,7,55,15,5
268,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,19630,1,3,11,40,13,55,2,15
269,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,13502,6,3,14,5,5,5,15,00
270,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,14781,1,5,21,10,10,5,12,55
271,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,6513,12,6,7,10,16,10,9,00
272,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,9929,1,6,7,0,19,15,12,15
273,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,2,18275,6,6,17,50,1,30,7,40
274,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,4487,9,4,6,5,9,25,27,20
275,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,2754,15,3,21,20,22,45,1,25
276,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,2575,27,3,6,20,7,40,1,20
277,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1,8224,12,6,15,55,21,25,5,30
278,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,8991,9,3,20,30,8,15,11,45
279,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0,5000,24,6,5,35,8,50,3,15
280,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,8529,12,6,18,55,19,50,24,55
281,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,14042,3,3,6,5,9,25,27,20
282,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,4030,24,5,11,10,14,5,2,55
283,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,10844,6,6,18,55,12,0,17,5
284,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,4804,6,5,21,25,0,5,2,40
285,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,7308,27,5,17,30,1,30,8,00
286,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,4823,12,5,16,55,19,55,3,00
287,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,10262,24,6,9,0,12,35,27,35
288,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,12898,27,5,20,55,4,25,7,30
289,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,12778,12,3,17,25,16,20,22,55
290,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,14871,3,3,4,45,13,20,8,35
291,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,8708,21,3,13,20,19,15,29,55
292,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,10844,6,6,20,0,18,15,22,15
293,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0,4129,6,3,5,45,7,5,1,20
294,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,4804,18,5,21,25,0,5,2,40
295,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,7229,6,5,8,20,11,20,3,00
296,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,7832,21,3,7,0,19,10,12,10
297,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0,3859,18,3,9,30,12,5,2,35
298,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,9001,6,6,7,30,19,15,11,45
299,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,4878,9,5,17,0,19,35,2,35
300,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,2754,3,5,2,35,4,5,1,30
301,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,4668,27,6,7,0,9,40,2,40
302,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,5216,12,5,10,20,12,55,2,35
303,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,10368,6,6,5,30,4,25,22,55
304,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,8146,9,3,6,40,21,20,14,40
305,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,12242,27,3,13,0,4,25,15,25
306,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,9134,15,3,8,0,15,15,7,15
307,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,10939,6,6,13,15,9,25,20,10
308,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,11753,6,6,10,55,7,40,20,45
309,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0,4174,24,4,17,10,19,40,2,30
310,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,10844,21,5,20,0,19,50,23,50
311,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,14714,3,6,16,0,19,0,27,00
